"date","mean_daily_discharge_cfs","time_period","name","ID_number"
2024-09-27,2426.78571428571,"2024-2025","NF_Swannanoa_Walkertown","0344894205 "
2024-10-18,19.5,"2024-2025","NF_Swannanoa_Walkertown","0344894205 "
2024-10-19,19.046875,"2024-2025","NF_Swannanoa_Walkertown","0344894205 "
2024-10-20,18.421875,"2024-2025","NF_Swannanoa_Walkertown","0344894205 "
2024-10-21,17.95,"2024-2025","NF_Swannanoa_Walkertown","0344894205 "
2024-10-22,17.490625,"2024-2025","NF_Swannanoa_Walkertown","0344894205 "
2024-10-23,17.1,"2024-2025","NF_Swannanoa_Walkertown","0344894205 "
2024-10-24,17.0708333333333,"2024-2025","NF_Swannanoa_Walkertown","0344894205 "
2024-10-25,16.4291666666667,"2024-2025","NF_Swannanoa_Walkertown","0344894205 "
2024-10-26,16.2,"2024-2025","NF_Swannanoa_Walkertown","0344894205 "
2024-10-27,16.1625,"2024-2025","NF_Swannanoa_Walkertown","0344894205 "
2024-10-28,15.8,"2024-2025","NF_Swannanoa_Walkertown","0344894205 "
2024-10-29,15.5541666666667,"2024-2025","NF_Swannanoa_Walkertown","0344894205 "
2024-10-30,15.4,"2024-2025","NF_Swannanoa_Walkertown","0344894205 "
2024-10-31,15.4,"2024-2025","NF_Swannanoa_Walkertown","0344894205 "
2024-11-01,15.375,"2024-2025","NF_Swannanoa_Walkertown","0344894205 "
2024-11-02,15,"2024-2025","NF_Swannanoa_Walkertown","0344894205 "
2024-11-03,14.656,"2024-2025","NF_Swannanoa_Walkertown","0344894205 "
2024-11-04,14.2416666666667,"2024-2025","NF_Swannanoa_Walkertown","0344894205 "
2024-11-05,16.234375,"2024-2025","NF_Swannanoa_Walkertown","0344894205 "
2024-11-06,18.515625,"2024-2025","NF_Swannanoa_Walkertown","0344894205 "
2024-11-07,16.8229166666667,"2024-2025","NF_Swannanoa_Walkertown","0344894205 "
2024-11-08,15.4458333333333,"2024-2025","NF_Swannanoa_Walkertown","0344894205 "
2024-11-09,14.5791666666667,"2024-2025","NF_Swannanoa_Walkertown","0344894205 "
2024-11-10,14.5083333333333,"2024-2025","NF_Swannanoa_Walkertown","0344894205 "
2024-11-11,16.0864583333333,"2024-2025","NF_Swannanoa_Walkertown","0344894205 "
2024-11-12,15.2125,"2024-2025","NF_Swannanoa_Walkertown","0344894205 "
2024-11-13,14.2177083333333,"2024-2025","NF_Swannanoa_Walkertown","0344894205 "
2024-11-14,20.059375,"2024-2025","NF_Swannanoa_Walkertown","0344894205 "
2024-11-15,21.41875,"2024-2025","NF_Swannanoa_Walkertown","0344894205 "
2024-11-16,17.496875,"2024-2025","NF_Swannanoa_Walkertown","0344894205 "
2024-11-17,16.0375,"2024-2025","NF_Swannanoa_Walkertown","0344894205 "
2024-11-18,15.2833333333333,"2024-2025","NF_Swannanoa_Walkertown","0344894205 "
2024-11-19,14.7708333333333,"2024-2025","NF_Swannanoa_Walkertown","0344894205 "
2024-11-20,16.8489583333333,"2024-2025","NF_Swannanoa_Walkertown","0344894205 "
2024-11-21,15.8458333333333,"2024-2025","NF_Swannanoa_Walkertown","0344894205 "
2024-11-22,16.3927083333333,"2024-2025","NF_Swannanoa_Walkertown","0344894205 "
2024-11-23,16.071875,"2024-2025","NF_Swannanoa_Walkertown","0344894205 "
2024-11-24,16.6760416666667,"2024-2025","NF_Swannanoa_Walkertown","0344894205 "
2024-11-25,18.1322916666667,"2024-2025","NF_Swannanoa_Walkertown","0344894205 "
2024-11-26,25.2510416666667,"2024-2025","NF_Swannanoa_Walkertown","0344894205 "
2024-11-27,22.7635416666667,"2024-2025","NF_Swannanoa_Walkertown","0344894205 "
2024-11-28,24.1333333333333,"2024-2025","NF_Swannanoa_Walkertown","0344894205 "
2024-11-29,24.1072916666667,"2024-2025","NF_Swannanoa_Walkertown","0344894205 "
2024-11-30,20.6510416666667,"2024-2025","NF_Swannanoa_Walkertown","0344894205 "
2024-12-01,19.3385416666667,"2024-2025","NF_Swannanoa_Walkertown","0344894205 "
2024-12-02,18.2,"2024-2025","NF_Swannanoa_Walkertown","0344894205 "
2024-12-03,17.3447916666667,"2024-2025","NF_Swannanoa_Walkertown","0344894205 "
2024-12-04,16.8125,"2024-2025","NF_Swannanoa_Walkertown","0344894205 "
2024-12-05,16.6302083333333,"2024-2025","NF_Swannanoa_Walkertown","0344894205 "
2024-12-06,15.6041666666667,"2024-2025","NF_Swannanoa_Walkertown","0344894205 "
2024-12-07,15.0583333333333,"2024-2025","NF_Swannanoa_Walkertown","0344894205 "
2024-12-08,15.05,"2024-2025","NF_Swannanoa_Walkertown","0344894205 "
2024-12-09,18.1135416666667,"2024-2025","NF_Swannanoa_Walkertown","0344894205 "
2024-12-10,19.2458333333333,"2024-2025","NF_Swannanoa_Walkertown","0344894205 "
2024-12-11,158.222916666667,"2024-2025","NF_Swannanoa_Walkertown","0344894205 "
2024-12-12,58.7302083333333,"2024-2025","NF_Swannanoa_Walkertown","0344894205 "
2024-12-13,40.6,"2024-2025","NF_Swannanoa_Walkertown","0344894205 "
